ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES,RSP,FXM,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
30,VERACRUZ,64,CHOCAMAN,7,22,733,638,1443,1939,85,1058,3123,316,176,112,38,5,8,6,8,0,14,2,,,,5,322,10031,14165
30,VERACRUZ,65,CHONTLA,10,19,2051,1517,65,134,66,1034,1552,95,70,173,23,17,4,2,19,2,5,5,,,,0,280,7114,9705
30,VERACRUZ,66,CHUMATLAN,2,5,39,17,847,66,884,23,388,59,10,177,2,0,1,0,0,0,0,0,,,,1,58,2572,3191
30,VERACRUZ,67,EMILIANO ZAPATA,34,95,3761,3920,1134,501,674,2253,10405,1089,3818,2178,306,46,9,6,89,15,15,62,,,,21,964,31266,54038
30,VERACRUZ,68,ESPINAL,14,38,367,552,2752,5129,242,420,3838,160,119,192,77,6,18,14,0,0,0,0,,,,2,420,14308,19979
30,VERACRUZ,69,FILOMENO MATA,5,17,2096,2109,1046,51,109,2264,952,24,41,72,1,4,1,3,0,0,0,0,,,,0,165,8938,10968
30,VERACRUZ,70,FORTIN,27,82,7377,1858,559,700,260,1085,14006,499,801,789,261,74,34,4,90,11,86,45,,,,29,702,29270,49849
30,VERACRUZ,71,GUTIERREZ ZAMORA,23,36,1907,260,2110,442,127,1058,5212,162,140,187,26,4,12,0,0,0,0,0,,,,3,375,12025,18709
30,VERACRUZ,72,HIDALGOTITLAN,12,27,427,449,350,968,147,112,2962,1741,417,1545,50,10,5,3,1,0,6,0,,,,2,330,9525,12897
30,VERACRUZ,73,HUATUSCO,26,77,5298,6481,245,2932,454,924,7686,615,444,841,98,63,12,7,236,32,119,23,,,,17,1139,27666,43162
30,VERACRUZ,74,HUAYACOCOTLA,18,32,948,939,2994,302,2023,207,2319,180,439,63,214,24,61,34,98,43,8,69,,,,1,493,11459,14733
30,VERACRUZ,75,HUEYAPAN DE OCAMPO,27,56,901,1321,312,1085,1325,943,8596,641,439,2293,51,13,2,12,0,0,0,0,,,,7,1307,19248,30846
30,VERACRUZ,76,HUILOAPAN DE CUAUHTEMOC,4,9,221,197,246,127,51,244,1900,385,154,233,7,2,3,0,2,1,0,3,,,,1,197,3974,5391
30,VERACRUZ,77,IGNACIO DE LA LLAVE,16,26,1142,2817,78,244,78,394,3592,281,147,507,9,10,2,0,3,2,1,0,,,,2,646,9955,13395
30,VERACRUZ,78,ILAMATLAN,13,21,267,126,486,2160,1960,1054,677,33,47,29,4,0,4,2,3,14,5,7,,,,0,209,7087,8953
30,VERACRUZ,79,ISLA,17,52,1892,507,159,921,3158,683,6912,689,2211,544,80,15,3,1,11,7,12,27,,,,11,725,18568,30023
30,VERACRUZ,80,IXCATEPEC,8,16,853,297,2036,90,139,136,2123,151,192,231,4,1,14,2,8,1,0,3,,,,5,812,7098,9131
30,VERACRUZ,81,IXHUACAN DE LOS REYES,5,15,2484,2250,28,68,56,57,1088,86,72,98,14,20,1,5,0,0,0,0,,,,2,349,6678,8214
30,VERACRUZ,82,IXHUATLAN DE MADERO,33,62,541,7690,1187,588,4659,899,5254,878,331,389,15,14,17,18,10,11,3,26,,,,92,917,23539,34898
30,VERACRUZ,83,IXHUATLAN DEL CAFE,11,29,1759,1754,121,184,1521,211,3443,243,154,161,30,11,6,4,79,24,6,42,,,,10,393,10156,16413
30,VERACRUZ,84,IXHUATLAN DEL SURESTE,8,23,131,245,1010,66,77,173,4762,341,113,988,20,2,4,5,0,0,0,0,,,,4,333,8274,11999
30,VERACRUZ,85,IXHUATLANCILLO,7,26,403,741,1478,240,1262,239,2682,528,186,224,102,13,17,14,18,7,6,11,,,,4,392,8567,15944
30,VERACRUZ,86,IXMATLAHUACAN,7,11,889,149,38,102,70,383,1586,129,98,127,23,25,6,1,8,2,5,4,,,,1,274,3920,4878
30,VERACRUZ,87,IXTACZOQUITLAN,32,83,2315,4711,1012,3647,345,2337,12719,898,813,565,154,34,15,9,39,11,61,27,,,,14,830,30556,48627
30,VERACRUZ,88,JALACINGO,19,52,1729,1364,193,3808,601,1392,3432,521,1758,1137,47,17,5,3,0,0,0,0,,,,2,1303,17312,28468
30,VERACRUZ,89,XALAPA,254,645,31884,38315,3413,5699,4194,13759,80330,4815,3084,4838,2873,612,95,92,104,23,61,44,,,,183,7124,201542,383349
30,VERACRUZ,90,JALCOMULCO,4,8,58,134,53,12,1050,1154,411,21,27,106,1,0,0,0,3,1,0,6,,,,1,470,3508,4217
30,VERACRUZ,91,JALTIPAN,33,58,1488,796,137,375,198,1922,10618,1686,242,502,52,11,5,2,0,0,0,0,,,,4,507,18545,29882
30,VERACRUZ,92,JAMAPA,8,15,1169,215,52,408,76,337,1584,369,628,720,15,12,2,0,8,1,14,4,,,,4,324,5942,8581
30,VERACRUZ,93,JESUS CARRANZA,22,44,351,243,1706,354,1842,138,4656,234,865,172,32,1,7,4,2,8,2,24,,,,2,339,10982,19322
30,VERACRUZ,94,JILOTEPEC,9,20,572,489,85,1297,650,988,2816,325,724,215,21,4,1,2,0,0,0,0,,,,4,336,8529,11946
30,VERACRUZ,95,JUAN RODRIGUEZ CLARA,22,46,1087,614,399,302,165,4452,5000,486,406,220,13,11,3,0,7,4,22,2,,,,19,712,13924,26369
30,VERACRUZ,96,JUCHIQUE DE FERRER,18,27,324,249,1658,1525,648,758,2590,72,301,65,155,7,38,13,173,100,72,32,,,,3,365,9148,12024
30,VERACRUZ,97,LANDERO Y COSS,2,3,517,32,19,42,89,106,412,18,6,32,0,1,0,0,2,1,0,3,,,,0,49,1329,1497
30,VERACRUZ,98,LERDO DE TEJADA,16,28,1606,345,191,219,97,517,5811,327,286,134,43,24,4,4,15,1,10,4,,,,4,255,9897,15490
30,VERACRUZ,99,MAGDALENA,3,5,45,99,28,31,585,17,226,45,48,636,1,0,0,0,5,8,0,1,,,,1,258,2034,2290
30,VERACRUZ,100,MALTRATA,9,22,1548,1581,181,134,100,129,2862,293,120,249,7,7,3,4,10,0,0,6,,,,5,469,7708,12129
30,VERACRUZ,101,MANLIO FABIO ALTAMIRANO,16,34,2471,402,60,1229,135,1430,4838,401,693,308,72,20,4,0,7,2,6,7,,,,3,342,12430,17625
30,VERACRUZ,102,MARIANO ESCOBEDO,16,41,877,1568,4485,203,201,913,4749,345,212,91,221,20,44,66,35,9,24,28,,,,7,397,14495,23696
30,VERACRUZ,103,MARTINEZ DE LA TORRE,62,144,6190,2902,437,1810,1687,2475,19420,600,1253,1364,73,28,6,7,0,0,0,0,,,,22,1307,39581,80653
30,VERACRUZ,104,MECATLAN,5,14,1565,84,71,99,973,1606,555,1179,12,18,17,5,4,2,0,0,0,0,,,,1,210,6401,8002
30,VERACRUZ,105,MECAYAPAN,7,24,256,686,1996,48,111,1533,3477,256,252,246,63,4,13,12,0,0,0,0,,,,0,466,9419,13880
30,VERACRUZ,106,MEDELLIN DE BRAVO,36,94,8651,775,204,3749,270,3799,8725,362,295,313,133,56,17,1,219,26,217,34,,,,15,729,28590,56240
30,VERACRUZ,107,MIAHUATLAN,3,7,51,31,8,441,141,40,845,504,9,814,0,0,0,0,7,10,5,3,,,,0,92,3001,3495
30,VERACRUZ,108,LAS MINAS,2,4,137,170,57,18,198,904,523,57,36,27,3,1,1,0,0,0,0,0,,,,0,88,2220,2521
30,VERACRUZ,109,MINATITLAN,105,227,7081,5591,1833,1311,964,1373,39357,2007,820,1547,425,81,45,15,265,17,85,190,,,,36,1505,64548,123617
30,VERACRUZ,110,MISANTLA,53,97,5198,714,396,974,2887,3214,12038,353,1307,349,171,48,30,2,0,0,0,0,,,,7,1426,29114,48052
30,VERACRUZ,111,MIXTLA DE ALTAMIRANO,5,13,854,572,103,117,150,82,2589,195,355,173,9,4,1,0,4,1,3,9,,,,0,753,5974,7705
30,VERACRUZ,112,MOLOACAN,11,28,47,2342,32,46,34,1260,3277,117,62,972,2,0,0,0,0,0,0,0,,,,0,213,8404,12401
30,VERACRUZ,113,NAOLINCO,13,29,2285,1012,382,424,569,1242,4006,190,175,403,20,19,2,3,14,6,12,39,,,,9,743,11555,16222
30,VERACRUZ,114,NARANJAL,3,6,117,589,48,200,38,241,826,294,5,207,11,1,0,0,7,2,3,0,,,,5,105,2699,3479
30,VERACRUZ,115,NAUTLA,11,19,221,445,897,1259,180,233,2300,62,82,47,4,1,2,2,0,0,0,0,,,,0,185,5920,8213
30,VERACRUZ,116,NOGALES,19,55,2147,888,501,2968,243,903,7744,853,1105,399,33,13,6,1,79,8,60,25,,,,25,675,18676,34366
30,VERACRUZ,117,OLUTA,10,21,1364,226,138,193,518,1253,3512,71,89,96,1,2,8,0,0,0,0,0,,,,4,252,7727,11994
30,VERACRUZ,118,OMEALCA,16,32,353,2459,88,118,300,175,6429,153,188,123,62,20,1,2,13,3,6,19,,,,7,260,10779,16839
30,VERACRUZ,119,ORIZABA,98,186,7647,18523,979,817,1003,1311,25023,1342,1051,857,1219,266,18,32,291,34,111,153,,,,27,1243,61947,100877
30,VERACRUZ,120,OTATITLAN,5,9,132,201,76,120,229,89,1599,205,36,115,5,1,0,0,22,8,20,22,,,,0,143,3023,4100
30,VERACRUZ,121,OTEAPAN,6,17,727,618,360,313,81,187,3440,311,422,574,8,2,1,1,0,0,0,0,,,,0,251,7296,10268
30,VERACRUZ,122,OZULUAMA,29,39,2418,522,50,6000,58,37,1873,86,73,33,89,50,3,0,29,6,70,3,,,,0,282,11682,15852
30,VERACRUZ,123,PAJAPAN,9,22,1032,219,233,121,189,284,3129,230,2254,477,2,7,2,1,0,0,0,0,,,,0,538,8718,13134
30,VERACRUZ,124,PANUCO,83,140,10544,2296,958,2858,654,367,23068,857,676,273,302,187,59,12,222,27,290,106,,,,10,1093,44859,69678
30,VERACRUZ,125,PAPANTLA,94,224,2627,4326,15151,1238,1700,7243,30311,2109,1290,728,733,49,75,83,0,0,0,0,,,,14,1861,69538,123241
30,VERACRUZ,126,PASO DEL MACHO,14,42,1356,1411,889,1925,135,2624,5846,252,401,425,20,16,10,0,73,23,62,13,,,,6,547,16034,23404
30,VERACRUZ,127,PASO DE OVEJAS,24,48,1502,3195,102,265,331,2150,5955,171,136,219,5,16,2,1,82,16,12,30,,,,7,497,14694,24921
30,VERACRUZ,128,LA PERLA,8,27,5071,367,1722,67,50,1546,782,67,552,28,38,22,17,5,1,0,3,0,,,,1,255,10594,15586
30,VERACRUZ,129,PEROTE,31,89,1851,10082,401,615,438,3170,8728,406,1073,486,343,135,7,17,0,0,0,0,,,,6,1142,28900,51824
30,VERACRUZ,130,PLATON SANCHEZ,14,25,3909,173,45,48,50,76,4597,100,369,94,8,9,5,0,14,2,2,4,,,,0,150,9655,12982
30,VERACRUZ,131,PLAYA VICENTE,24,56,4233,2977,109,2508,593,1274,6852,130,194,114,14,22,8,3,202,52,87,43,,,,1,583,19999,30006
30,VERACRUZ,132,POZA RICA DE HIDALGO,110,254,7696,6144,4412,1313,1797,4725,37693,2841,1962,4861,698,87,61,26,427,37,140,330,,,,81,2135,77466,147688
30,VERACRUZ,133,PUEBLO VIEJO,40,69,1315,1336,5177,808,725,185,10765,415,1203,651,39,11,10,13,138,22,69,71,,,,4,514,23471,36462
30,VERACRUZ,134,PUENTE NACIONAL,15,33,2331,432,318,896,192,1745,3926,165,274,363,18,6,3,2,55,14,26,12,,,,2,326,11106,17199
30,VERACRUZ,135,RAFAEL DELGADO,9,24,902,698,107,448,578,737,3431,734,296,1515,37,3,1,0,9,2,2,9,,,,7,533,10049,14720
30,VERACRUZ,136,RAFAEL LUCIO,3,9,222,1190,884,27,43,124,1188,60,862,71,10,3,1,5,0,0,0,0,,,,1,142,4833,6174
30,VERACRUZ,137,LAS VIGAS DE RAMIREZ,8,23,809,2090,396,182,195,518,3624,417,328,276,26,13,5,8,0,0,0,0,,,,2,333,9222,13636
30,VERACRUZ,138,LOS REYES,3,7,365,851,73,177,160,747,668,19,15,15,1,11,2,1,12,1,4,6,,,,0,113,3241,4079
30,VERACRUZ,139,RIO BLANCO,24,56,2459,3914,555,232,299,940,8785,574,358,487,159,32,8,11,68,11,22,47,,,,37,515,19513,34354
30,VERACRUZ,140,SALTABARRANCA,5,9,752,28,146,43,102,853,781,767,17,233,0,2,2,0,6,1,0,3,,,,0,109,3845,4939
30,VERACRUZ,141,SAN ANDRES TENEJAPAN,2,4,210,269,100,45,55,39,412,331,21,149,2,0,1,0,3,0,0,2,,,,1,129,1769,2069
30,VERACRUZ,142,SAN ANDRES TUXTLA,82,213,2827,3926,2063,2666,1584,14127,21455,1845,1648,1776,364,65,34,25,582,123,281,138,,,,25,2264,57818,121601
30,VERACRUZ,143,SAN JUAN EVANGELISTA,27,51,818,1180,584,4611,757,157,4829,198,118,87,92,30,11,6,210,77,156,36,,,,1,553,14511,24361
30,VERACRUZ,144,SANTIAGO TUXTLA,38,79,864,1354,5958,650,1386,3942,9694,569,1485,1217,249,19,45,32,136,27,10,64,,,,6,1419,29126,44493
30,VERACRUZ,145,SAYULA DE ALEMAN,19,44,193,428,5266,440,108,95,8085,226,253,233,40,3,22,8,13,4,10,20,,,,2,340,15789,23465
30,VERACRUZ,146,SOCONUSCO,8,18,173,79,115,59,62,2232,4350,80,88,95,1,0,1,0,0,0,0,0,,,,4,150,7489,10631
30,VERACRUZ,147,SOCHIAPA,2,5,622,148,34,716,24,23,700,25,17,42,2,4,1,0,22,4,12,1,,,,0,88,2485,2947
30,VERACRUZ,148,SOLEDAD ATZOMPA,9,29,290,4430,2727,50,115,64,2785,116,230,628,8,3,9,14,2,4,0,4,,,,0,369,11848,15270
30,VERACRUZ,149,SOLEDAD DE DOBLADO,17,42,1225,2750,144,480,183,3328,5400,322,154,250,130,37,4,3,78,13,39,9,,,,4,365,14918,22423
30,VERACRUZ,150,SOTEAPAN,11,41,1067,5567,171,81,118,255,5869,1227,1493,196,164,56,7,11,0,0,0,0,,,,19,636,16937,24721
30,VERACRUZ,151,TAMALIN,8,16,830,1245,36,79,48,863,1210,28,30,10,1,4,2,0,17,2,3,4,,,,0,87,4499,8686
30,VERACRUZ,152,TAMIAHUA,21,37,462,1075,171,2508,191,188,5052,463,423,807,5,3,3,0,2,2,7,6,,,,2,356,11726,17140
30,VERACRUZ,153,TAMPICO ALTO,19,23,1625,114,37,1048,45,358,3168,86,114,91,4,8,0,0,7,1,11,3,,,,6,132,6858,9043
30,VERACRUZ,154,TANCOCO,7,9,351,74,270,497,164,154,1321,62,64,219,1,0,1,2,7,4,5,2,,,,1,250,3449,4441
30,VERACRUZ,155,TANTIMA,11,16,626,253,87,127,68,87,3568,116,123,1174,5,7,2,2,15,1,2,3,,,,0,157,6423,8951
30,VERACRUZ,156,TANTOYUCA,60,126,22879,2062,476,1401,619,648,14204,999,631,556,141,162,41,5,205,54,109,39,,,,22,1254,46507,70715
30,VERACRUZ,157,TATATILA,4,9,358,956,29,49,101,826,654,39,50,58,13,6,2,0,0,0,0,0,,,,1,187,3329,4047
30,VERACRUZ,158,TECOLUTLA,28,46,2440,694,2170,1198,111,497,4052,144,221,461,22,8,14,4,0,0,0,0,,,,0,441,12477,19293
30,VERACRUZ,159,TEHUIPANGO,7,28,4555,3239,57,1253,511,1337,865,362,80,104,12,29,3,1,6,4,3,2,,,,2,502,12927,17487
30,VERACRUZ,160,TEMPOAL,30,47,755,3526,139,396,728,682,4892,5264,328,153,120,46,4,7,92,41,18,35,,,,2,596,17824,25441
30,VERACRUZ,161,TENAMPA,3,9,119,141,12,984,33,120,935,41,55,1747,1,0,0,0,32,5,26,1,,,,1,155,4408,5132
30,VERACRUZ,162,TENOCHTITLAN,6,10,40,10,1592,64,719,18,1154,8,39,4,7,0,1,0,0,0,0,0,,,,1,73,3730,4268
30,VERACRUZ,163,TEOCELO,9,23,792,1030,121,847,1584,149,3449,84,166,68,23,2,3,0,0,0,0,0,,,,1,326,8645,12796
30,VERACRUZ,164,TEPATLAXCO,3,13,1295,1348,16,35,18,84,990,44,37,111,14,5,0,1,1,0,0,2,,,,1,210,4212,6679
30,VERACRUZ,165,TEPETLAN,6,14,486,251,148,388,2007,1315,943,101,43,293,5,1,3,0,21,23,0,16,,,,3,309,6356,7529
30,VERACRUZ,166,TEPETZINTLA,9,19,2415,124,34,55,25,2407,2383,73,106,223,3,2,2,0,0,0,0,1,,,,1,184,8038,10577
30,VERACRUZ,167,TEQUILA,8,19,1152,408,843,1870,547,85,1443,143,99,475,6,10,7,4,29,29,21,5,,,,1,391,7568,10410
30,VERACRUZ,168,JOSE AZUETA,19,34,1911,1603,58,2669,225,127,3737,110,73,78,6,7,8,0,119,54,118,14,,,,2,453,11372,18171
30,VERACRUZ,169,TEXCATEPEC,5,14,1528,753,46,1255,17,49,1958,49,130,54,4,5,2,0,1,0,0,2,,,,0,421,6274,7408
30,VERACRUZ,170,TEXHUACAN,4,8,246,505,53,112,185,30,1447,97,129,108,1,6,0,1,16,2,5,3,,,,0,248,3194,4161
30,VERACRUZ,171,TEXISTEPEC,16,31,286,323,1695,409,83,195,6518,232,135,326,97,3,12,9,0,0,0,0,,,,0,309,10632,14282
30,VERACRUZ,172,TEZONAPA,35,74,1130,3487,206,4394,384,1678,8345,1895,207,181,150,35,5,7,18,9,38,10,,,,1,691,22871,39310
30,VERACRUZ,173,TIERRA BLANCA,67,133,10669,1157,246,432,478,4286,18091,482,417,701,92,68,11,5,100,13,37,61,,,,4,919,38269,73928
30,VERACRUZ,174,TIHUATLAN,49,118,1181,1641,14046,309,1020,464,13840,563,1164,553,261,16,75,64,25,0,8,48,,,,111,920,36309,66923
30,VERACRUZ,175,TLACOJALPAN,4,7,68,181,15,39,695,129,1029,72,32,339,1,0,0,0,0,0,0,1,,,,0,93,2694,3569
30,VERACRUZ,176,TLACOLULAN,6,14,750,1157,349,248,308,126,1450,195,1615,151,29,7,5,6,0,0,0,0,,,,1,261,6658,8077
30,VERACRUZ,177,TLACOTALPAN,13,22,398,162,96,785,167,2224,2500,401,166,83,11,2,2,0,3,2,2,2,,,,6,317,7329,10418
30,VERACRUZ,178,TLACOTEPEC DE MEJIA,2,6,373,223,43,102,63,253,1172,88,88,124,1,0,0,1,1,0,1,1,,,,0,316,2850,3304
30,VERACRUZ,179,TLACHICHILCO,9,16,1742,1660,13,259,80,75,2361,70,79,77,1,13,2,1,36,3,14,5,,,,0,149,6640,8293
30,VERACRUZ,180,TLALIXCOYAN,27,56,4150,2636,1057,593,149,2400,5911,436,184,731,19,5,5,2,8,3,14,8,,,,11,626,18948,28505
30,VERACRUZ,181,TLALNELHUAYOCAN,5,22,556,2290,64,297,1072,224,4021,199,148,75,115,21,1,1,0,0,0,0,,,,3,225,9312,13744
30,VERACRUZ,182,TLAPACOYAN,34,84,2521,1094,252,490,733,1378,7576,4181,1355,504,127,41,5,1,0,0,0,0,,,,13,947,21218,43895
30,VERACRUZ,183,TLAQUILPA,3,9,274,327,71,64,1209,501,652,100,77,245,4,1,3,0,22,14,2,18,,,,2,353,3939,5491
30,VERACRUZ,184,TLILAPAN,2,7,202,127,146,46,140,509,1265,83,560,88,0,0,0,0,6,0,2,5,,,,3,156,3338,4101
30,VERACRUZ,185,TOMATLAN,4,9,513,201,740,37,802,258,1183,29,39,62,22,4,11,4,4,0,0,11,,,,0,156,4076,5449
30,VERACRUZ,186,TONAYAN,3,7,97,1075,18,235,120,154,650,195,35,139,4,1,1,1,2,1,1,0,,,,6,99,2834,4282
30,VERACRUZ,187,TOTUTLA,10,22,1970,717,1253,2454,99,590,1832,268,64,111,6,6,12,1,50,22,49,3,,,,0,313,9820,12939
30,VERACRUZ,188,TUXPAN,75,201,10122,2569,1289,9532,570,2893,24781,1256,1453,3887,302,96,41,11,32,6,80,53,,,,75,1766,60814,115266
30,VERACRUZ,189,TUXTILLA,2,4,22,36,15,22,29,40,1116,52,21,138,0,0,0,0,2,0,0,4,,,,1,212,1710,1942
30,VERACRUZ,190,URSULO GALVAN,23,45,1105,1539,131,191,263,2311,7386,452,351,1066,64,17,3,1,22,5,6,15,,,,2,492,15422,23917
30,VERACRUZ,191,VEGA DE ALATORRE,21,33,386,997,216,2810,577,604,3546,231,112,90,101,16,1,6,0,0,0,0,,,,1,281,9975,15129
30,VERACRUZ,192,VERACRUZ,363,808,88489,9964,2284,6893,2663,7281,92837,2458,2389,2998,1351,528,144,27,1031,78,490,561,,,,119,4735,227320,472508
30,VERACRUZ,193,VILLA ALDAMA,5,15,286,649,49,100,73,406,1965,964,890,780,32,18,1,3,0,0,0,0,,,,4,313,6533,8397
30,VERACRUZ,194,XICO,19,49,1200,6453,581,405,200,544,7983,203,581,310,66,39,6,3,0,0,0,0,,,,7,691,19272,27890
30,VERACRUZ,195,XOXOCOTLA,2,6,867,275,10,43,55,22,1009,47,363,312,1,3,0,0,6,1,0,2,,,,0,116,3132,4012
30,VERACRUZ,196,YANGA,14,26,907,2021,100,72,301,501,4383,152,99,383,28,8,2,2,5,2,3,8,,,,2,252,9231,13858
30,VERACRUZ,197,YECUATLA,10,18,227,166,1072,230,248,1612,2557,41,199,25,44,1,17,7,17,5,5,5,,,,0,233,6711,8550
30,VERACRUZ,198,ZACUALPAN,6,11,1128,80,1573,24,27,35,925,54,49,9,4,10,21,4,0,2,0,0,,,,0,154,4099,4810
30,VERACRUZ,199,ZARAGOZA,4,13,77,834,601,30,28,102,2790,253,496,523,3,1,0,0,0,0,0,0,,,,0,153,5891,8463
30,VERACRUZ,200,ZENTLA,9,18,2102,858,46,559,145,246,2082,143,85,291,6,9,3,1,48,8,15,7,,,,2,296,6952,9951
30,VERACRUZ,201,ZONGOLICA,28,58,825,743,6398,6095,519,644,4439,248,228,92,222,14,96,51,301,167,182,12,,,,3,1115,22394,32856
30,VERACRUZ,202,ZONTECOMATLAN,8,20,3320,140,27,2578,21,34,830,42,52,23,4,7,0,1,3,0,12,1,,,,0,215,7310,9409
30,VERACRUZ,203,ZOZOCOLCO DE HIDALGO,8,16,3272,179,74,193,27,31,3216,63,51,60,81,14,10,1,0,0,0,0,,,,0,140,7412,9557
30,VERACRUZ,204,TRES VALLES,33,69,2147,957,282,3195,591,1698,7880,559,579,340,92,23,9,3,23,5,31,40,,,,8,681,19143,32432
30,VERACRUZ,205,NANCHITAL DE LAZARO CARDENAS DEL RIO,20,43,178,1794,1120,108,65,476,8274,122,187,1322,10,2,0,3,0,0,0,0,,,,4,342,14007,22384
30,VERACRUZ,206,AGUA DULCE,29,64,645,2300,1393,161,438,559,10930,1063,223,658,49,4,7,7,0,0,0,0,,,,7,705,19149,33230
30,VERACRUZ,207,EL HIGO,16,29,1848,281,994,2109,123,141,4709,137,130,1074,16,3,9,0,2,1,9,6,,,,16,331,11939,14903
30,VERACRUZ,208,CARLOS A. CARRILLO,20,30,268,2077,71,228,384,2313,3997,149,145,102,8,18,2,6,88,34,17,39,,,,1,526,10473,16810
30,VERACRUZ,209,UXPANAPA,17,41,2427,231,153,461,657,1687,4703,324,477,2144,12,8,4,2,104,42,17,25,,,,1,454,13933,20100
30,VERACRUZ,210,TATAHUICAPAN DE JUAREZ,8,20,182,2263,1079,75,128,165,3233,161,170,195,8,7,1,10,0,0,0,0,,,,2,336,8015,11651
30,VERACRUZ,211,SAN RAFAEL,28,46,975,759,4789,120,94,443,4906,179,1313,155,72,7,29,13,0,0,0,0,,,,7,337,14198,23452
30,VERACRUZ,212,SANTIAGO SOCHIAPAN,7,17,1550,583,67,73,102,99,2264,199,375,369,59,157,7,1,1,0,1,3,,,,3,590,6503,9177
31,YUCATAN,1,ABALA,6,11,1459,1772,14,62,165,76,821,41,7,14,0,0,0,0,0,0,1,1,,,,0,64,4497,5069
31,YUCATAN,2,ACANCEH,7,18,1671,692,329,686,109,1337,3534,217,65,494,0,0,0,0,0,1,18,2,,,,3,476,9634,12266
31,YUCATAN,3,AKIL,5,14,1143,1706,165,36,2057,253,786,21,6,14,0,0,0,0,1,1,0,8,,,,2,153,6352,8328
31,YUCATAN,4,BACA,5,8,862,713,17,862,15,282,1087,9,10,31,0,0,0,0,4,0,14,0,,,,2,105,4013,4708
31,YUCATAN,5,BOKOBA,2,4,605,768,9,6,3,17,280,132,2,9,0,0,0,0,0,0,0,0,,,,0,39,1870,2046
31,YUCATAN,6,BUCTZOTZ,6,12,2497,1555,32,31,29,105,1691,12,12,6,0,0,0,0,0,0,0,0,,,,3,111,6084,7286
31,YUCATAN,7,CACALCHEN,4,10,1003,1479,40,267,13,623,1269,13,15,8,0,0,0,0,2,0,6,0,,,,0,113,4851,5806
31,YUCATAN,8,CALOTMUL,4,7,1050,1694,18,7,13,8,400,3,5,6,0,0,0,0,0,0,0,0,,,,0,43,3247,3615
31,YUCATAN,9,CANSAHCAB,6,9,904,547,389,37,11,64,1070,8,9,12,0,0,0,0,0,0,1,3,,,,1,92,3148,3800
31,YUCATAN,10,CANTAMAYEC,3,4,392,804,378,7,5,2,146,5,2,1,0,0,0,0,0,0,0,0,,,,0,12,1754,1902
31,YUCATAN,11,CELESTUN,4,10,839,689,408,365,32,142,1905,389,19,86,0,0,0,0,0,2,14,3,,,,1,222,5116,5995
31,YUCATAN,12,CENOTILLO,5,7,1375,728,2,3,2,3,444,4,23,3,0,0,0,0,0,0,0,0,,,,0,33,2620,3146
31,YUCATAN,13,CONKAL,6,17,2023,2478,25,54,38,207,1426,46,49,131,0,0,0,0,0,0,2,5,,,,2,101,6587,10093
31,YUCATAN,14,CUNCUNUL,2,3,312,689,5,49,5,4,257,20,2,0,0,0,0,0,0,0,0,0,,,,0,27,1370,1488
31,YUCATAN,15,CUZAMA,3,6,1067,782,35,64,11,68,1250,14,23,9,0,0,0,0,1,0,0,0,,,,0,74,3398,4033
31,YUCATAN,16,CHACSINKIN,1,4,499,755,3,4,5,9,891,2,10,1,0,0,0,0,1,0,1,0,,,,1,21,2203,2352
31,YUCATAN,17,CHANKOM,4,8,1095,2367,1,5,5,5,167,2,1,1,0,0,0,0,0,0,0,0,,,,0,12,3661,3903
31,YUCATAN,18,CHAPAB,3,6,646,1021,96,12,12,469,471,10,2,22,0,0,0,0,0,0,1,0,,,,0,55,2817,3204
31,YUCATAN,19,CHEMAX,13,39,9550,4316,78,56,149,86,4011,154,83,25,0,0,0,0,0,0,0,0,,,,6,210,18724,24693
31,YUCATAN,20,CHICXULUB PUEBLO,2,5,1243,733,22,24,6,107,753,6,6,27,0,0,0,0,0,0,0,0,,,,1,51,2979,3532
31,YUCATAN,21,CHICHIMILA,6,13,2109,2124,18,907,13,78,557,19,3,4,0,0,0,0,0,0,0,0,,,,0,70,5902,6795
31,YUCATAN,22,CHIKINDZONOT,3,5,417,1882,3,2,6,4,574,9,15,2,0,0,0,0,0,0,0,0,,,,0,16,2930,3239
31,YUCATAN,23,CHOCHOLA,3,6,407,1229,9,8,16,404,1022,9,9,19,0,0,0,0,0,0,0,1,,,,1,85,3219,3717
31,YUCATAN,24,CHUMAYEL,2,5,310,822,13,13,3,15,1142,5,19,4,0,0,0,0,0,0,0,1,,,,0,23,2370,2690
31,YUCATAN,25,DZAN,2,6,1357,1284,87,7,9,108,846,10,10,15,0,0,0,0,0,0,0,0,,,,2,50,3785,4316
31,YUCATAN,26,DZEMUL,3,6,923,88,4,16,123,931,644,10,3,17,0,0,0,0,0,0,0,0,,,,0,77,2836,3279
31,YUCATAN,27,DZIDZANTUN,5,12,1691,1871,55,22,20,47,1747,15,9,7,0,0,0,0,0,0,0,0,,,,0,130,5614,6732
